text,length,words,spam
global risk manag initi rick i read your memo regard global risk manag initi i am send you the inform regard a relat initi on which i have been work last year and which is move now into the implement stage it s enterpris wide risk manag and it s realli an effort to measur busi risk consist across the compani i hope my group can be help in design the gener approach to thi problem pleas let me know what your thought are vinc,426,85,0
talon find attach the mc model for talon a copi of thi spreadsheet may be found on o research custom project talon paulo issler,127,24,0
re congratul thank congratul to you ray vinc j kaminski am to raymond bowen hou ect ect cc subject congratul ray congratul well deserv vinc,139,25,0
re european energi vinc i ve been invit to speak at the confer below in amsterdam in april thi is along with the mont carlo confer a week later which stinson ha forward my name for both are by eprm and shouldn t take too much time to prepar as will be on similar topic to the previou confer at which i spoke should i go to both or start prioritis these event ben forward by benjamin parson lon ect on enron capit trade resourc corp from angela adedeji pleas respond to angela adedeji to benjamin parson lon ect ect cc subject european energi dear ben re european energi april amsterdam it is with great pleasur that i enclos detail of eprm s rd annual congress i would like to invit you to becom involv as a speaker on the programm and or on either of the two seminar on model power price and var the follow session are current avail on the main programm troubl shoot roundtabl var forward curv electr deriv hede develop and implement enterpris wide risk manag quantifi and minimis oper risk unfortun thi project need to be sign off befor christma i would therefor appreci receiv a respons from at your earliest conveni i hope we can work togeth on thi event and i look forward to hear from you soon kind regard angela adedeji senior produc energi confer cours tel fax email aadedeji risk co uk attl htm fgrid doc seminar doc seminar doc,1337,250,0
re mathwork great pleas keep us inform loui casari vice presid mid offic oper enron broadband servic room eb lou _ casari enron net vinc j kaminski ect am to lou casari enron commun enron commun enron cc vinc j kaminski hou ect ect shirley crenshaw hou ect ect lou casari enron commun enron commun subject re mathwork molli i met lou in the build lobbi last wednesday and he suggest that he or hi repres join the mathwork present to my group it s a good softwar packag for mathemat model but there is a limit to the number of differ instal ani group can product use i shall take a look at some new featur they offer and decid whether it s worth the effort vinc kaminski lou casari enron commun pm sent by molli carn enron commun to vinc j kaminski hou ect ect cc subject mathwork do you know thi person or thi compani they are want to set an appoint with eb and i believ are want to meet with you also ani feedback thank molli carn for lou casari enron broadband servic room eb a molli _ carn enron net forward by molli carn enron commun on pm scottw mathwork com am to lou casari enron commun enron commun cc subject we ll be in houston hello mr casari myself and our energi trade financi team will be visit with the r d group at enron the week of they have sever applic can be dramat improv with our tool we are veri interest to understand the bandwidth trade market to see if ani addit challang can be overcom with our tool i would like to understand your challang of model simul and deploy applic to control risk are you avail to discuss these item prior to our visit i look forward to hear from you thank scott wakefield,1625,315,0
resum of phil roan koch weather desk shirley phil roan the quantit analyst from koch s weather deriv group will be here on the afternoon of friday june begin say at or vinc ask me to ask you to put a set of interview togeth as i understand vinc himself will be unavail that day mark tawney should see him someon from weather market and or structur should see him e g gari taylor and or michael nguyen some more peopl from research should grill him on technic and meteorolog issu e g vasant and or zimin as well as mike robert or someon on hi team phil ha onli been a quant sinc the departur of koch s previou weather quant in februari befor that he wa koch s weather risk manag i am still not sure what the distinct mean but we do need to find out how much he know about option price and meteorolog even though hi express desir is to focu on weather deriv we should also assess how use he would be from research group s perspect sinc research will like be hi offici home final jere overdyk and or someon els from hi group georg carrick if avail should also get a chanc to meet with him i ve alreadi spoken with phil but i d like to sit in with either vasant or zimin or mike when they interview him sinc i wasn t abl to ask ani technic question if i m count correctli that should amount to five interview session perhap less if we interview in group of two phil s resum is enclos below joe p s i will also forward thi to jason sokolov he will let you know if ani peopl from rac would also like to meet with him forward by joseph hrgovcic hou ect on am to vinc j kaminski hou ect ect vasant shanbhogu hou ect ect joseph hrgovcic hou ect ect stinson gibner hou ect ect cc subject resum of phil roan koch weather desk forward by jason sokolov hou ect on pm roan philip on am to jason sokolov e mail cc subject jason here s the attach we discuss i ll call you thi afternoon phil roan roanp kochind com origin messag from proan mindspr com smtp proan mindspr com sent sunday june pm to pr work subject philip f roan doc,2014,401,0
re carl tricoli i think i will coordin with zimin and have guadalup do some research on equiti link to corn price initi there will be some scenario analysi done and we can explor the possibl use of option theori vasant vinc j kaminski pm to carl tricoli corp enron enron cc zimin lu hou ect ect vasant shanbhogu hou ect ect vinc j kaminski hou ect ect subject re carl tricoli carl depend if it is more like financi or insur type hedg i shall leav it to vasant to decid vinc carl tricoli enron am to vinc j kaminski hou ect ect cc zimin lu hou ect ect vinc j kaminski hou ect ect vasant shanbhogu hou ect ect christoph a helfrich hou ect ect subject re carl tricoli vinc thank you for the respons in the interim we met with vasant shanbhogu yesterday and explain the deal and what we need should vasant continu to work on it or would you still like us to loop in zimin lu vinc j kaminski ect am to zimin lu hou ect ect cc vinc j kaminski hou ect ect carl tricoli corp enron enron subject carl tricoli zimin carl tricoli will call you regard help on ethanol hedg vinc,1065,210,0
more detail on karolyi visit vinc we will have cocktail with andrew at mi luna in the villag on univers south side of the street between kirbi and morningsid at monday even you can join in there or meet up with the dinner crew at the appoint place we ll see you monday bbo,272,54,0
risk panel discuss draft agenda attach pleas mark up at will boston risk confer agenda doc,90,16,0
enron s new weather system courtesi the research dept v last night i test our new system for real time surveil and messag of the weather and it deliv the data to desktop throughout the build more than minut befor the nation weather servic updat their webpag our current technolog wa web scrape these page via ftp then pars into a databas the impact of these minut for the hourli power trader is enorm the weather station upload their data around minut after the hour and we can now receiv them within minut later we can now re estim our nonlinear stack model befor the top of the hour when hourli power trade begin otherwis we would not have model result until around minut after the hour notabl hourli power trade is for all intent and purpos conclud by then they trade for minut and manag the schedul for the next or so miut so effect we may now be one hour ahead of where we were just a few day ago in term of inform peopl are veri excit up here from the cto on down thank for let it happen c,995,193,0
resend paper forward by jason sokolov hou ect on am lynn nazareth on pm to jason sokolov enron com cc subject resend paper jason here is our team s assign pleas confirm receipt i am also send you the file via my outlook address in case thi doesn t work thi is our team helen demianenko javier lama lynn nazareth shauywn smith carlo wheelock sarah wooddi thank jason see you at enron thi fall lynn get your free download of msn explor at http explor msn com mg _ analysi _ final doc,481,93,0
a friendli profession onlin pharmaci focus on you enjoy have sex the jungl is dark but full of diamond ignor is not innoc but sin i would fain die a dri death,158,32,1
we know our sto ck pop media corp popt a compani which ha posit itseif in the gap between the major media congiomer and the univers of independ music fiim publish and technoiogi compani current price will it continu higher watch thi one monday as we know mani of you like momentum break news pop media corp popt and roxxi corpor announc that the compani have enter into a etter of intent wherebi roxxi corpor wil acquir a interest in pop s wholli own subsidiari viastar distribut group inc vdg form a revolutionari new music compani controversia entertain corpor the transact consist of stock and cash when compiet wi provid pop s sharehold with a stake in the new compani roxxi s manag wil oper the compani from headquart in lo angel and will chang it corpor name to controversi entertain corpor in the come week the compani intend to compiet and execut the definit agreement by juli th oo and seek sharehold approva immedi thereaft pop s ceo john d aquiiino state thi ailianc wi allow pop to achiev it strateg vision of creat a new paradigm in the music industri one that is focus on support the artist and the music they creat while embrac emerg technolog and give consum access to a varieti of artist through a varieti of media roxxi s manag team combin highli experienc industri execut drawn from the major abei and also inciud a staff of in hous produc who are among the most infiuentia taient in the music industri today it is roxxi s vision to seiz the opportun afford by the major label ack of commit to their artist and custom labei that cast asid establish artist who can no longer gener multi miilion sell record but who consistentiy reieas album which sell hundr of thousand of record to a arg and loya fan base artist that can easiiy gener revenu between and million per titi state john shebanow roxxi s ceo additionaliy the acquisit of vdg wi provid us with the abil to distribut our own product directli to retail to over oo retai locat in north america effectiveiy doubl the compani s net profit margin and ailow the increas revenu to pass on to our artist mr shebanow conciud while there are smaller abel that do provid a home for these act they lack either the wi or financi resourc to commit to the kind of budget which produc of the caiiber we have on staff requir and no compani ha the uniqu combin of great produc in hous distribut and dedic to the artist and the custom that controversi entertain wiil possess about pop media corp pop media corp is engag in develop product and distribut of entertain reiat media for fiim teievis music and publish interest the compani s portfoiio currentiy inciud ownership of viastar distribut group a v o studio move pictur intern viastar record quadra record light of the spirit record and viastar ciassica viastar artist manag group and masterdisk corpor concius the exampl abov show the awesom earn potentia of littl known compani that explod onto investor s radar screen mani of you are alreadi familiar with thi is popt pois and posit to do that for you then you may fee the time ha come to act and pleas watch thi one trade monday go popt penni stock are consid highli specul and may be unsuit for al but veri aggress investor thi profil is not in ani way affiiiat with the featur compani we were compens oo doilar to distribut thi report thi report is for entertain and advertis purpos oniy and shouid not be use as invest advic if you wish to stop futur mai ing or if you fee you have been wrongfu y piac in our membership send a biank e mail with no thank in the sub ject to daili _ tip yahoo com,3565,656,1
anjam vinc let me know when you ve talk to anjam about move to houston i need to do hi perform review thi week and it would be good to get thi on the tabl with him befor then thank dale,185,41,0
a resum john thi is a resum i receiv today from my friend pleas take a look at it what follow below is a copi of hi messag to me dear vincent i veri much would like to ask you for a career advic i am look for new challeng and new profession opportun possibl there would be such opportun around yourself at enron corpor i trust that my strongest asset is my intellectu capit and abil to look from new angl into complex issu besid of the experi of work under jacob goldfield an paul jacobson at goldman on the interest rate swap and proprietari desk i wa a part of research effort of john meriweth group at salomon brother i head the european interest option desk at dkbi in london and i have manag a small hedg fund in partnership with albert friedberg i hold ph d in mathemat from mit and i have studi under nobel laureat in econom bob merton i veri much would like to appli my knowledg of capit market trade and research in the field of energi market with my veri best regard and person wish mark kierlanczyk godel partner llc wall street suit new york ny tel mkierlanczyk fmgini com,1084,208,0
schedul and more dr kaminski i think i ll be abl to start work from the last week of may but not from monday probabl i ll be abl to work from wed will it be good i know it is not that much earlier than i mention i am sorri and actual there is an e busi confer at haa school of busi organ by my advisor could you distribut the link and the attach invit letter to group interest in e busi and especi procur the link is as follow i am afraid you might forgot thi i told you in the last email my advisor ari segev at haa school of busi segev haa berkeley edu want me to ask whether you have ani idea on joint research with him dure the summer while i am stay there hi interest is in e busi what els and ha expertis in e procur system and marketplac xml base standard such as obi cxml xcbl rosettanet biztalk system interoper studi auction and negoti workflow system e catalog manag digit signatur edi etc etc mani technic aspect of e busi he want to do some kind of technic case studi that is benefici for both enron and him he may travel one or two time to houston to have a meet dure the summer and to be frankli thi will be good for me too becaus i can have a meet for my dissert while he is in houston could you think about the possibl of joint research with him thank you sincer jinbaek fcp invit pdf,1301,267,0
re volatil confer todd thank for the invit to speak on the panel it wa a real pleasur to join you and other lead profession in the energi area in the discuss on the state of the electr market in the us i want to wish you a veri happi and success new year vinc kaminski strauss todd on pm to vinc j kaminski hou ect ect cc subject volatil confer vinc thank for particip in the infocast volatil confer in houston day ago your penetr analysi of the current state of electr market and what the trend may be wa a veri use contribut to the confer happi holiday and wish you a healthi and prosper new year centuri millenium todd strauss princip phb hagler bailli inc _ _ _ _ _ _ _ manag and econom consult eye street n w washington dc facsimil thi electron messag transmiss includ ani attach is intend onli for the use of the individu or entiti to which it is address and may contain inform that is privileg confidenti and exempt from disclosur under applic law if you are not the intend recipi or the employe or agent respons for deliv thi transmiss to the intend recipi you are herebi notifi that ani review copi dissemin distribut or the take of ani action in relianc on the content of thi transmiss is strictli prohibit if you have receiv thi transmiss in error pleas notifi me by telephon or by electron mail immedi thank you,1323,252,0
new comput hi lyn hope thing are go better for you the research group is get one new employe begin februari that need a comput we also have an employe that need a new comput becaus the one she ha doe not have enough memori we need at least meg memori with a larg screen name and locat yana kristal ebl replac comput she now ha shalesh ganjoo ebl new analyst rotat co rc approv vinc kaminski manag director research if you need anyth els pleas let me know thank and have a great day shirley,489,96,0
dinner speaker may shirley thi is to follow up today s convers with anita as mention paul kleindorf invit vinc to be our dinner speaker on thursday may on reflect given the strong line up for wednesday fred kahn et al we would veri much like vinc to be the speaker on wednesday thi will conclud the day veri well give particip a strong incent to be there for the wednesday i gather that thi chang should be accept to vinc we will show vinc s name as follow winceti j kaminski manag director research enron jeremi will be em ail you the program with thi inform immedi we would like to go to press today fail that we can go to press tomorrow we would veri much appreci your confirm thi and make ani correct or chang if you would respond to all of us it would be appreci michael michael a crew professor ii director center for research in regul industri editor journal of regulatori econom rutger univers graduat school of manag univers avenu newark n j phone fax http www rci rutger edu crri,989,187,0
templat for price the right of first refus shelley and chri i have set up a templat for price rofr the rofr is price as a seri forward start option a forward start option give the holder the right to exercis the option but the strike price is set at the money in futur befor the option expir the featur mimic the match the best bid in the rofr the underli for the option is the best bid which should be close relat to the price differenti between the two hub that the pipelin connect therefor the rofr is case depend as vinc point out the volatil can be estim from the best bid price histori with these input we can estim the valu of rofr if you have ani question concern the model pleas feel free to call me or vinc zimin lu,725,144,0
fw usae confer dear mr kaminski attach pleas find our vip speaker letter two program announc registr form and hotel inform pleas complet the registr form and fax to if you have question or need addit inform pleas contact us we look forward to see you later thi month kind regard dave william and mari novak vip speaker letter doc final sec prog for pdf pdf usae iaee confer program pdf regform doc hotel confer info doc,419,77,0
part time work vinc i enjoy the lunch and part of your present last week i had an other engag to attend to and henc could not make it to the rest of the present and recept follow it i appreci the part time offer howev i must admit that i did not find the term veri favor unlik a person who is permament locat in houston i would have the inconveni and cost of commut between austin and houston and of accomod both in austin and houston i realli would love to work in the research group and am sincer about thi i would just hope that you would consid compens me at manag level so that i can cover transport accomod expens and more importantli justifi the decis to devot at least half of my time to enron away from my thesi i will be look forward to hear from you soon best cantekin dincerl doctor candid the univers of texa at austin graduat school of busi depart of financ offic fax home cell http ut cc utexa edu cantekin,921,182,0
weather delta demonstr meet the weather delta demonstr will be held wednesday novemb th from am in ebl c pleas let me know if thi is ok with everyon shirley forward by shirley crenshaw hou ect on am alex huang enron pm to shirley crenshaw hou ect ect cc subject re weatherdelta demonstr schedul shirley can you schedul a meet for the follow peopl vinc j kaminski joseph hrgovcic vasant shanbhogu lanc cunningham sevil yaman stinson gibner and i the prefer time is the week after next week thank a lot alex forward by alex huang corp enron on pm vinc j kaminski ect pm to alex huang corp enron enron cc vinc j kaminski hou ect ect subject re weatherdelta demonstr schedul alex i agre let them make up the data pleas ask shirley to determin conveni date and time vinc,765,142,0
network design optim fyi attach document is a specif of the network design optim program just in case you want to see how it look like chonawe forward by chonawe supatgiat corp enron on pm chonawe supatgiat pm to phil markwart enron commun enron commun cc samer _ takriti enron net subject network design optim phil the optim engin is readi and the graphic user interfac is almost done attach pleas find the updat network design optim specif it contain some addit and modif to the old specif i sent you a while ago the major chang are the program now also support ring design and it can solv to optim the graphic user interfac is handl by visual basic on a pc not on the web browser as in the previou spec pleas take a look at the specif document and let me know if there is anyth you want to add chang remov etc moreov pleas do not forget to send us a test exampl we are buy cplex and will instal it on our network hope our it team can configur your machin to run it in a few week chonawe,989,194,0
saturday on saturday i came to work and did some thing that i need to do also there were some thing left undon that i felt i should do mainli the confer room we will schedul all birthday s and meet in the larg confer room therefor i made the room look more spaciou also on monday we need to check with the painter too see if they are go to repair our wall we also need to get the addit pictur from the cage and get them place on the wall wherebi the move can be complet if either of you have ani question or know of more thing to do pleas let s get togeth and discuss thank kevin moor,584,122,0
re for your approv approv inform risk manag am to gari taylor hou ect ect vinc j kaminski hou ect ect stinson gibner hou ect ect cc subject for your approv pleas let me know if he is approv thank erica garcia forward by inform risk manag hou ect on am secur resourc request system directori line item pend access process directori name o weather deriv o research common servic type grant expir date comment secur process process statu e mail messag comment justif gener inform request jhrc rkjjz request by joseph hrgovcic hou ect phone request for joseph hrgovcic hou ect employe type compani rc prioriti high comment justif i have a test window machin run with userid t _ weatherol for which i need access to o research common and o weather deriv edit histori onli the last five are shown edit past author edit date inform risk manag pm,838,152,0
all prescript are dispens by licens pharmacist enjoy great sex by take viagra becom a fixer not just a fixtur reform v a thing that mostli satisfi reform oppos to reform friend may come and go but enemi accumul,210,39,1
eol wti maket maker simul model john here is the spreadsheet zimin built for estima p l from trade wti forward let zimin vinc or i know if you have question or comment stinson forward by stinson gibner hou ect on am zimin lu pm to stinson gibner hou ect ect cc vinc j kaminski hou ect ect subject eol wti maket maker simul model stinson i add the total p l due to contract rollov when the number of trade is larg and the spread is not too small the model print a lot of money domin by those trade earn the half of bo spread i also wrote an explain about the model on the front page i think we are readi to deliev the model v zimin,630,130,0
the stickiest face ever shoot your wad all over her face these girl love to suck cock and lucki for you they love to suck cock while our camera are roll we have the nastiest cum suck slut avail anywher click here you must be at least to enter to be remov from our in hous mail list click here and you will automat be remov from futur mail you have receiv thi email by either request more inform on one of our site or someon may have use your email address if you receiv thi email in error pleas accept our apolog,512,103,1
re time david i have you schedul for pm monday august th in vinc s offic regard shirley david p dupr am to shirley crenshaw hou ect ect cc subject re time pm is good for monday the th thank david shirley crenshaw am to david p dupr hou ect ect cc subject re time david vinc would like to talk with you alon for now monday the th is a pretti good day let me know what time you might be avail thank shirley david p dupr pm to shirley crenshaw hou ect ect cc subject time hi i want to inquir as to which day s might be conveni to meet with vinc and hi colleagu mani thank david,574,121,0
re dinner speaker may dear mr kaminski attach is the brochur of the eastern confer i have list you as the dinner speaker for the even of wednesday may pleas ensur that your name and titl is correct if you have ani question or concern pleas feel free to contact me sincer jeremi t guenter administr assist center for research in regul industri rutger univers graduat school of manag univers avenu room p newark nj phone fax http www rci rutger edu crri crri andromeda rutger edu origin messag from michael a crew mailto mcrew andromeda rutger edu sent wednesday march am to shirley crenshaw enron com cc vkamin enron com crri andromeda rutger edu kleindorf wharton upenn edu subject dinner speaker may shirley thi is to follow up today s convers with anita as mention paul kleindorf invit vinc to be our dinner speaker on thursday may on reflect given the strong line up for wednesday fred kahn et al we would veri much like vinc to be the speaker on wednesday thi will conclud the day veri well give particip a strong incent to be there for the wednesday i gather that thi chang should be accept to vinc we will show vinc s name as follow winceti j kaminski manag director research enron jeremi will be em ail you the program with thi inform immedi we would like to go to press today fail that we can go to press tomorrow we would veri much appreci your confirm thi and make ani correct or chang if you would respond to all of us it would be appreci michael michael a crew professor ii director center for research in regul industri editor journal of regulatori econom rutger univers graduat school of manag univers avenu newark n j phone fax http www rci rutger edu crri ecol pdf,1680,309,0
re softwar licens oh ok i didn t know that wish i live in franc for august then as long as it is ok with you that we don t get thi purchas soon i just want to make sure i did everyth i could to get the softwar for you thank karla vinc j kaminski am to karla feldman hou ect ect cc vinc j kaminski hou ect ect stinson gibner hou ect ect subject re softwar licens karla august is a vacat month in franc i would not count on a respons ani time soon vinc from karla feldman on am to geman dauphin fr cc vinc j kaminski hou ect ect stinson gibner hou ect ect subject softwar licens ms geman i am just follow up to see if you had receiv my previou messag forward below and whether you have a respons so that we can move forward with thi contract thank you karla feldman forward by karla feldman hou ect on am karla feldman pm to geman dauphin fr cc subject softwar licens dear ms geman i met with vinc kaminski yesterday regard pick back up with the licens agreement we were work on back in march he relay some addit requir which need to be ad to the agreement which includ the follow the price agre upon is d g will provid system support no later than month of execut of the agreement d g will provid the sourc code to enron in the meantim the sourc code is to be in escrow addit the sourc code would be releas sooner than the month if ani of the follow condit occur i d g goe out of busi ii d g is unabl to provid effect technic support or iii if d g agre to releas it sooner befor i have our attorney add these thing to the agreement we need to discuss the escrow situat vinc mention that you had suggest that your attorney keep the softwar in escrow is your attorney a u s attorney it seem like i may have recal that way back in march you might have said you had a friend or rel that wa an attorney is that the same person doe thi attorney work for a larg firm small firm or solo practition basic if you could just provid some addit inform about your attorney i would appreci it we normal would use an escrow compani to put the softwar in escrow we have dealt with a compani here in the u s call dsi technolog i will check into that pend your answer regard your attorney onc we decid what we want to do regard place the softwar in escrow we will red line the agreement to reflect such chang and e mail it back to you for your review i look forward to hear from you karla feldman enron corp contract administr,2406,488,0
great news from your bank how are you we tri contact you about your low intrest rate you have qualifi for the lowest rate in year your current statu for a month your credit ha alreadi been review approv pleas view your detail at our site below anyhgh com sincer armand bartlett doesn t kate s granddaught miss shave for a few month,331,63,1
vinc s travel itinerari ludmilla here is vinc s travel itinerari for sunday to new york date septembero book ref ze tx kaminski wincenti soc rl enron corp kaminski wincenti eb e tkt receipt review upgrad below servic date from to depart arriv continent airlin sep houston tx new york ny p p co a sun g bush interco la guardia termin c termin m dinner non stop reserv confirm durat aircraft boe seat f no smoke confirm kaminski wincen first class upgrad is confirm hotel sep hilton millenium sep church street new york ny unit state of america telephon fax telex tlx none confirm singl room queen size bed rate ral usd per night guarante given nonsmok king enron corp to avoid bill cancel hour prior to arriv hotel time continent airlin sep new york ny houston tx p p co a mon la guardia g bush interco termin m termin c snack non stop reserv confirm durat aircraft boe seat f no smoke confirm kaminski wincen first class upgrad is confirm miscellan nov houston tx fri thank you for use the tap kaminski wincenti soc rl co frequent flyer cowt shirley crenshaw intl tvlr carri so wallet card w enronassist info call so in u s intl collect thi is the passeng receipt for your electron ticket,1188,219,0
re gwen koepk ann thank for contact me about thi as a matter of fact i want to talk to you about it today as thi matter wa outstand for a long time i think we should go ahead and adjust gwen to manag effect march the compens would be her current base plu k thi is what we typic do when we promot an associ to a manag such promot take place in march and i think gwen should not be penal for the ineffici of her manag i e my and maureen s procrastin on unrel and more seriou matter gari hickerson is the primari client for maureen s servic he commun to me a few week ago that he is unwil to underwrit maureen s posit he is in gener unhappi with her contribut thi mean that maureen will have to find anoth sponsor or leav enron given her abras and aggress person find anoth intern custom will be quit a challeng gari volunt to pay a veri gener sever to maureen from hi budget i would like to talk to you about it when you have a few minut vinc from ann labb enron enronxg on am to vinc j kaminski hou ect ect cc subject gwen koepk vinc just want to touch base with you i have tri to contact maureen so that gwen s titl and salari can be adjust to manag just as you request but have not heard ani respons from her would you like for me to wait until i hear from maureen or should i go ahead and proceed in chang her titl i just want to make sure that gwen is in the right peer group dure prc also i am go to tri and set up a meet with you next week through shirley to discuss ani bure issu that you are experienc and your expect dure prc thank ann,1543,322,0
latest revis vinc i have made bold face edit to the attach document i still have two edit to make but am concern that you were not read the most recent version sorri for ani confus but the editor doesn t use the edit function in word so i have end up make edit on new version of the paper i still haven t made the chang regard the take or pay problem i left that paper at home in my briefcas and will make the chang tomorrow morn also i haven t ad anyth regard the conflict that aros over pay for new hire nor have i receiv the busi week e mail from you howev if the paper look ok to mark palmer we can make these minor edit on the galley page of the articl thank john p s i am veri disappoint about the schedul conflict you have on feb rd you will be greatli miss but i certainli understand john d martin carr p collin chair in financ financ depart baylor univers po box waco tx offic fax j _ martin baylor edu web http hsb baylor edu html martinj home html,958,197,0
re softwar licens karla august is a vacat month in franc i would not count on a respons ani time soon vinc from karla feldman on am to geman dauphin fr cc vinc j kaminski hou ect ect stinson gibner hou ect ect subject softwar licens ms geman i am just follow up to see if you had receiv my previou messag forward below and whether you have a respons so that we can move forward with thi contract thank you karla feldman forward by karla feldman hou ect on am karla feldman pm to geman dauphin fr cc subject softwar licens dear ms geman i met with vinc kaminski yesterday regard pick back up with the licens agreement we were work on back in march he relay some addit requir which need to be ad to the agreement which includ the follow the price agre upon is d g will provid system support no later than month of execut of the agreement d g will provid the sourc code to enron in the meantim the sourc code is to be in escrow addit the sourc code would be releas sooner than the month if ani of the follow condit occur i d g goe out of busi ii d g is unabl to provid effect technic support or iii if d g agre to releas it sooner befor i have our attorney add these thing to the agreement we need to discuss the escrow situat vinc mention that you had suggest that your attorney keep the softwar in escrow is your attorney a u s attorney it seem like i may have recal that way back in march you might have said you had a friend or rel that wa an attorney is that the same person doe thi attorney work for a larg firm small firm or solo practition basic if you could just provid some addit inform about your attorney i would appreci it we normal would use an escrow compani to put the softwar in escrow we have dealt with a compani here in the u s call dsi technolog i will check into that pend your answer regard your attorney onc we decid what we want to do regard place the softwar in escrow we will red line the agreement to reflect such chang and e mail it back to you for your review i look forward to hear from you karla feldman enron corp contract administr,2062,412,0
re manabu matsumoto hi luci natali given that manabu is perceiv as the specialist type and probabl shouldn t go straight into the ga trade group thi may have implic for research headcount if he s consid a good non a a hire i ll be spend the next coupl of week canvass opinion from variou vp and md over their prefer size role and style of research group for europ i think we should delay manabu s second round interview for a while cheer steve luci page pm to steven leppard lon ect ect cc natali cillier lon ect ect subject manabu matsumoto steve i am out of the offic tomorrow and wa just wonder if you d had a chanc to think about the interview list for manabu if you get a list togeth natali will be abl start work on it altern i will catch up with you on monday natali just so you know manabu will be come in for second round but not for the a a programm probabl a specialist in steve s group we ll pass it over to commerci support next week cheer luci,957,192,0
re vmi agreement ravi mayb stinson can get on thi confer call i shall be at the offic on thursday onli thi week vinc ravi thuraisingham enron commun on am to vinc kaminski mark holsworth corp enron enron cc laura benevil kristi carn enron commun enron commun kristi carn enron commun enron commun subject re vmi agreement hi vinc mark holsworth review our contract on such a short notic i thank mark for respond to our short notic request it turn out that we need to get thi databas to move forward on a number of thing and have legal save some time for us is an excel help as mention below it appear that pennwel s folk want to chat some more about thi mark can you schedul a confer call with these peopl to finalis thi contract i will be out of town all week next week on a lock down deal meet vinc may be abl to get on the confer call i would greatli appreci it if you could help us close thi one regard ravi forward by ravi thuraisingham enron commun on am russel pennwel com pm to ravi thuraisingham enron commun enron commun cc toni turnerbudd sbtglaw com subject re vmi agreement ravi i would like to schedul a confer call between you me pennwel s counsel toni turner budd and enron s counsel to discuss your chang and final the kmi end user licens agreement i propos that we have the confer call at pm cst thi monday februari pleas let me know if you are avail at thi time and if not propos an altern time for the call in addit pleas provid me with a telephon number where i can reach you for the confer call pennwel is look forward to final the licens agreement and deliv the kmi data to enron your truli russel iorio manag of busi develop pennwel corpor south sheridan road tulsa ok russel pennwel com direct fax origin messag from ravi _ thuraisingham enron net mailto ravi _ thuraisingham enron net sent thursday februari pm to rmack kmicorp com mpass kmicorp com russel pennwel com cc kristina _ lund enron net stinson _ gibner ect enron net vinc _ kaminski enron net earl _ harvey enron net traci _ william enron net subject vmi agreement hi richard here is a mark up version from our lawyer pleas have your peopl look at it and if it seem fine make the chang and send a sign copi back to me ravi forward by ravi thuraisingham enron commun on pm mark holsworth enr on pm to ravi thuraisingham enron commun enron commun gene dier corp enron enron cc subject vmi agreement pleas find attach my redlin of the vmi agreel pleas review it and send it to the vendor for their review see attach file eula doc,2514,479,0
dram trade author here is the latest trade request specif it requir the follow to get it over the line vinc your concurr with a simplist var calcul the start up period everybodi els your signatur or agreement to sign via email in addit here is the commerci present which wil be attach to the request on it way to eb mani thank dp,329,64,0
hello all the program for the texa financ festiv ha been formal and can be found on our web site at i do need to remind you of a few thing befor we converg on san antonio first be sure to contact the convent hotel and make your reserv at last count there were onli room left second i need a complet applic form from everyon so that we can get an accur meal count i am attach the program announc so you can fill out the appropri box for meal and number of guest in the event you have not sent in a form rememb that we are start the confer off with a luncheon on friday so plan on arriv earli friday or come in on thursday even if you can our hotel is right on the river and there are lot of restaur and interest thing to visit in the immedi area the alamo is across the plaza from the hotel we are make plan for spous and children to attend both the dinner on friday and saturday even the friday even dinner begin at p m so that we can be done in plenti of time for our privat guid tour of the alamo at p m for saturday we are still work out plan for the even so stay tune there will be more inform later as the confer near look forward to see you all and in beauti sunni san antonio john announcerev doc john d martin carr p collin chair in financ financ depart baylor univers po box waco tx offic fax j _ martin baylor edu web http hsb baylor edu html martinj home html,1370,283,0
vacat vinc i would like to take a day of vacat next friday octob th if it ok anita will be here thank shirley,109,24,0
re li sun import notic year end prc prepar stinson i think it should be kevin kindal vinc stinson gibner am to vinc j kaminski hou ect ect cc subject li sun import notic year end prc prepar vinc should i be respons for li sun for prc or do you want grant sinc she is primarili work for kevin kindal stinson forward by stinson gibner hou ect on am the associ and analyst program enron com on pm to sgibner enron com cc subject import notic year end prc prepar good afternoon supervisor of associ and analyst as you may be awar the year end prc for is quickli approach and your assist is need in ensur a smooth process it is imper that the perform manag team obtain the correct review supervisor for the associ and analyst in order to facilit the prc process the review supervisor is the person that will provid the associ analyst their year end individu perform feedback you will be consid the review supervisor if you employ the individu list below as of octob a comprehens list of the associ and or analyst current in our databas indic that you are the supervisor of the individu list below pleas examin the list and repli with no chang if the data is correct if analyst in your respons if you will not be the review supervisor as of octob lst pleas let us know so that we may follow up with the associ and analyst in order to meet the perform manag team s deadlin your repli is need by friday septemb we appreci your assist in thi matter our record show the follow associ and analyst under your prc review shalesh ganjoo analyst li sun associ martin lin associ thank in advanc for your cooper pleas feel free to call shelli butler or jana giovannini with ani question you might have,1684,318,0
